Abraham	Abrahám
vytentovat	potentovat,utentovat,Tennant,tentočkovat,ztenknout
vyteplit	zteplit,Teplice,přeteplit,proteplit,doteplit,přiteplit,uteplit,Tepličák,teplý,Teplý,přeplítat
vytkat	potkat,tkát,zatkat,protkat,tknout
vytmívat	tmívat,tmět,tmel
vytrolit	utrolit,trolej
vytučnit	ztučnit,odtučnit
vytáhat	zatáhat,vztáhat,tahat
vytýčit	tyčit,tyč,tyčinka,týt,teč,tečka,týkat,týn,výtečný
vytřípat	třepat,patřit
vyvdat	povdat,přivdat
vyvléknout	navléknout,provléknout,podvléknout,převléknout,vlékat,odvlíknout,zavlíknout,vlekat,navlíknout
vyvoslit	vyoslit
vyvrbit	svrbit,Vrbík,svrbět
vyvrhat	vrhat,zvrhat,zavrhat,povrhat,převrhat
vyvrtit	zavrtit,navrtit,dovrtit,uvrtit,vrtět,rozvrtit,povrtit,svrtit,Vrtěl
vyvánět	zavánět,Vaník,Vaněk,vyvěnit,znít,nit
vyvářet	navářet,rozvářet,zavářet,předvářet,převářet,dovářet,var,várka
vyvýšit	převýšit,nadvýšit
vyvěnit	vyvánět,věnovat,věnec,ovínit
vyvěrat	Věra,věrovat
vyvřeskovat	vybřeskovat
vyzuzat	Zuza,Zuzák,Zuzana,nouze,zpyt,Pju
vyzvukovat	zvukovod,zvuk
vyzvědat	předzvědný
vyzírat	zírat,odzírat,zvírat,vdírat,pirát,podezírat,vpírat
vyčouhat	čouhat
vyšašit	šašek
vyšedit	šedý,zšedat
vyšejdit	šejdíř
vyšklíbat	zašklíbat,ušklíbat,pošklíbat,ošklíbat,zešklíbnout,šklíbit
vyškviknout	zaškviknout,zaškvěknout,přecviknout
vyšmaťchat	rozšmaťchat,sešmaťchat,šmaťhat
vyšnořit	šňořit
vyšpekovat	našpekovat,špek
vyšplachovat	vyšpláchnout,špláchat
vyšpláchnout	ošpláchnout,špláchat,vyšplachovat,spláchnout
vyšpoulit	zašpoulit,ušpoulit
vyšpánkovat	vyšpánovat,špánek
vyšpánovat	vyšpánkovat,špánek
vyšramovat	šramat,šrám,Šrám
vyštkat	štkát,zaštkat,uštkat,rozeštkat,vykat,zaštknout,uštknout,zatkat
vyštráchat	štrachat
vyštěničkovat	štěnice,odštěničit,zaštěničit,štěně
vyštěrbat	vyštěrbit,štěrbina
vyštěrbit	vyštěrbat,štěrbina
vyšustět	všustět,zašustět,šustit,vešustět,šustnout
vyšíbat	šibat
vyšťavit	Šťavík,šťáva
vyžblunknout	zažblunknout,žbluňkat
vyždibovat	oždibovat,ždibec
vyžehat	ožehat,vžehat,zažehat,žahat
vyžunknout	bžunknout,žunkat
vzdor	vzor,Dora,dozor,vor,pozor
vzduch	duch,vzdušnice,vzdušit,zduchovnit,vzdušnit
vzdušit	vzdušnice,vzdušnit,zadušit,vzduch
vzdušnice	vzdušnit,vzdušnět,odvzdušnit,vzdušit,vzduch
vzdušnit	vzdušnice,vzdušnět,odvzdušnit,vzdušit,vzduch
vzdušnět	vzdušnit,vzdušnice,odvzdušnit
vzdálit	oddálit
vzdýmat	zdýmat,nadýmat,Dymák
vzestoupit	vzestup,rozestoupit,stoupit,zastoupit,obestoupit,předstoupit
vzestup	vzestoupit
vzhlédat	vyhlédat,zhlédat,vzhlídat,hlédat,rozhlédat,ohlédat,obhlédat,hledat,dohlédat,zhlednout
vzhlídat	vzhlédat,hlídat,vohlídnout,vyhlédat,vyhlídka,zahlídat,zhlédat
vzkládat	předkládat,vykládat,rozkládat,dokládat,přikládat,odkládat,ukládat,překládat,zakládat,kládat,vynakládat,donakládat,skládat
vzkvetnout	vzkvétnout,vzkvětnout,vzkvitnout,zakvetnout,vykvítnout
vzkvitnout	vykvitnout,vzkvetnout,vzkvětnout,vzkvétnout,vykvítnout,zakvitnout
vzkvétnout	vzkvetnout,vzkvětnout,vzkvitnout,vykvítnout
vzkvětnout	vzkvetnout,vzkvétnout,vzkvitnout,vykvítnout,zkvítat
vzkřekat	vzkřikat
vzkřikat	vzkřekat
vzlykat	polykat
vzlétat	vzlítat,polétat,vylétnout
vzlítat	vzlétat,zlítit,odlítat,zapolítat,nalétat,nalétat,rozlítnout
vznikat	znikat,vynikat,onikat
vznítit	nítit,znít,roznítit,zanítit,přeznívat,vonět,nit,znělka,rozeznět,spříznit
vzor	vzdor,pozor,dozor,vor,Zour,vzorkovat,vzorkář,názorář,zázvor,vzorkař,zornit,Dora,převor,Prozorov
vzorkař	vzorkář,vzorkovat,vzor
vzorkovat	vzorkář,vzorkař,vzor
vzorkář	vzorkař,vzorkovat,vzor
vzplavovat	oplavovat,zplavět,plavat,výplav,vyplavět
vzplynout	zaplynout,vplynout,zplynět,plyn,plynit,připlynout,zplnět
vzpomínat	rozvzpomínat,napomínat,pozapomínat,opomínat,rozevzpomínat,zapomínat,připomínat,rozvzpomnět
vzpínat	předpínat,rozpínat,odpínat,podpínat,zpívat,pěna,pěnice,pinčl
vzpěčovat	zpěčovat,zpěčit,Pěč,píča,vypíčit,zpíčit
vzpřahat	vypřahat,přepřahat,rozpřahat,odpřahat,napřahat,vpřahat,zapřahat,zprahat,spřahat,připřahat,zpřahovat,vyprahat,rozpřáhat,vzpřažit
vzpřažit	vzpřahat
vzrůst	Zrůst,růst,vor
vztáhat	vytáhat
vzácný	vzít
vzájemný	zájemný,jemný
vzít	zívat,příst,zíta,zet,přít,psát,zen,zátka,vzácný
váha	váhař,Váh,odvaha,vahař,rozvaha,jáhla,Navah
váhař	váha,vahař,Váh,var,odvaha
válka	Val,Válek,valkovat,Vala,Valina,valit,Valeč,valník,ovál,vana,valčík,Vaník,Vaněk,vát,vůl,vně,vůle,vanila,Yale,aval,jíl
vápeničit	vápeník,Vápeník,vápenět
vápeník	vápeničit,vápenět,vápno,zápecník
vápenět	Vápeník,vápeník,vápeničit
vápno	Vápeník,vápeník,Zappa
várečný	pravovárečný,právovárečný,várka,var
várka	var,Avar,varovat,varta,várečný,rozvářet,Jar,určit,vyvářet
vát	vně,rvát,vata,Nat,oj,ovce,vana,zvát,zvát,sto,zet,řvát,půst,vak,Vaník,cé,záře,Vaněk,out,ujec,jíní,nový,víko,Poe,zout,dé,Val,vlk,Vlk,oko,zajíc,set,Ota,Jut,Vey,pot,Sup,čin,válka,přesný,příst,Ob,dout,Novák,vůně,přít,op,růst,zen,zívat,sát,Vala,Telč,Antily,vosk,tele,necky,přední,jet,dík,věc,vset,veka,přát,vosa,Vít,vít,nést,věk,vnuk,Ulč,jít,ovál,příčit,zapovat,dock,jiný
váza	vázat,vazný,vazal,Provázek,zavazet,provázet,zavazadlo
vázat	váza,vazný,vazal,zavazet,provázet,Provázek
vášeň	vášnit,Vašina,Váša
vášnit	Váša,vášeň
véda	vést,Vey,zvedat
vést	ves,véda,veka,vesta,vézt,Vey,oves,véčko,jíst,víko,ovce,nést,vně
vévoda	velkovévoda,vejvoda,vývoda
vézt	vést,znovuvyvézt
véčko	veka,víko,veto,vlk,Vlk,Zvíkov,večer,vést,ovce,Vey,ven,vlčit
vícekancléř	kancléř
víjet	dovíjet,povíjet,províjet,přivíjet,převíjet,vejce,Vít,vít,jet,vějice,jít,věž,veto,věžit
víko	Zvíkov,věk,veka,véčko,vně,vát,ovce,čin,viks,oko,oj,půst,věc,věno,vak,zet,překovit,Viktor,ujec,Vey,záře,Poe,Sovík,vikář,zajíc,víno,kost,Vít,vít,vést,sto,ves,vosk,vize
víla	vila,jíl,Vela,vilný,velký,Avila,vina,Vala,Vilkin,vanila,Ola
víno	Vína,věno,vina,vít,Vít,věnčit,jíní,věnec,ven,vůně,ovínit,Vey,vně,Vont,Poe,víko,věnovat,Vind,voj,čin
víra	Věra,vir,výr,věrovat,zvírat,zírat,Výrov,závěra,zvěr
vískat	výskat,získat,tiskat,pískat,lískat
vít	větit,veto,větev,vítr,výt,jít,věta,vítat,víno,víjet,věno,věc,Vína,ven,sovět,vítěz,závěť,veta,zavítnout,zet,vát,víko,jevit,jet,zkovovět,Viták
vítat	veta,větit,věta,Vít,vít,Viták,veto,větev,vetkat,zavítnout,vítěz,zvetit
vítr	Vít,vít,vitrína,veto,Vetter
vítěz	vít,Vít,vítat
východovatět	východočeský
východočeský	východovatět
výchvala	chvála
výdělkařit	výdělkář
výdělkář	výdělkařit
výjezda	přejezdný,předjezd,zájezdný
výletit	Vyletěl,vylétnout
výminka	výmět
výměničit	výměnkář,výměnkařit,výmět
výměnkařit	výměnkář,výměničit
výměnkář	výměnkařit,výměničit,vejměnkář
výmět	výměničit,výminka
výpadný	vypadat
výpar	pár
výplav	vyplavět,zplavět,vzplavovat,vyplanit,průplav,plavat,Plávka
výpočtář	vypočtovat,rozpočtář
výpros	prosit
výpust	pustý
výr	Výrov,Věra,víra,zvěr,var,zvěř,výron,Vey,vejr,Výrava,čin,Avar,věrovat,růst,vir,příčit
výron	Výrov,Neron,výr,Verona
výsada	podsada
výsev	ves,věk,osev
výskat	vískat,prýskat,získat
výstroj	stroj,ústroj,strojit,vystrájet
výstřední	středověk,prostřední,střed,středit
výt	nýt,nýt,vít,Vít,větit,výtečný,vejce,pot,být,závěť,veto,zet,větev,Nat,vně,věc,vset
výtečný	výt,tečka,vytýčit
výtlak	tlak
výtvarničit	zvýtvarnit
vývoda	vejvoda,vývodit,voda,Voda,vévoda,vojvoda,vývojář
vývodit	vývoda,zvodit,vojvodit,vojevodit,vejvoda,vyprovodit
vývojář	rozvojář,vývoda
výzbroj	zbroj,brojit,brzy
výčep	Čep,čep,začepčit
včela	čelo
včera	Černov,večer
věc	věk,větev,vít,Vít,věno,víko,větit,věnec,vát,výt
vědět	svědět,Vídeň
vějice	vejce,víjet,věžit,věno
věk	věc,víko,vak,ves,věkat,vát,výsev,veka,Zvíkov
věkat	věk
věnec	věnečný,věno,věnčit,věnovat,Vína,víno,věc,vyvěnit
věnečný	věnec,věnčit,věno,věnovat
věno	víno,věnec,Vína,věnčit,věnovat,věnečný,vít,Vít,ven,Vey,vejce,věc,vina,vně,víko,větit,jíní,vějice,veto
věnovat	věno,věnec,věnčit,věnečný,Vína,víno,vyvěnit,ven
věnčit	věno,věnec,věnečný,věnovat,víno,Vína
věrovat	Věra,víra,zvěr,zvěř,Výrov,výr,vyvěrat
věstit	zvěstovat,vmístit
věta	větit,větev,většit,veta,vít,Vít,vítat,veto,odvětit
větev	věta,větit,vít,Vít,věc,většit,vítat,veto,veta,výt
větit	věta,větev,Vít,vít,většit,veto,vítat,výt,odvětit,věc,veta,věno
větroplach	větroplavec
větroplavec	větroplach
většit	větit,věta,větev
věž	věžit,víjet,zvěř,Věra
věžit	věž,vějice,víjet
vřed	vředovatý,vřes,zřídký
vředovatý	vřed
vřes	vřesovina,vřed,pes,přísný,Řek
vřesovina	vřes
vřeteno	vřít
vřít	zavřít,zřít,přít,vřeteno,pozřít,přát,dřít,řítit
všednět	zevšednit
všeobecný	zevšeobecnit,zevšeobecnět,obec
vštípit	štípit,štěpit,štípat,štěpařit
všustět	vyšustět,zašustět,šustit,vešustět,Šuster,šustnout
vťupkat	rozťupkat,naťupkat
vůl	vůle,vole,sůl,Zvol,zlovůle,půl,vůně,volný,válka,kůl,Val,Vont,vonice,ovál,Ulč,lůj,lov,Válek,ovoce,nový
vůle	vůl,vole,vůně,volný,zlovůle,vonice,Vont,ovoce,Volta,válka,Ulč,sůl,Zvol,voj
vůně	Vont,vonice,vně,vůle,vůl,voj,Nat,vojna,nový,zvon,vonět,nést,Jon,víno,půst,Nick,vát,nit,Sup,Poe,oj,necky,vina,vset,Vína,příst,přední,přesný,vozač,ovce,op,jíní,zvát,zvát
vžehat	vyžehat,ožehat,zažehat,žahat
vžírat	rozžírat,sžírat,užrat,přežrat,žířit,žíravý,požrat
wagnerián	Wagner
wahhábismus	Wahháb,wahhábita
wahhábita	Wahháb,wahhábismus
web	Weber
western	Stern
workholik	workoholik
workoholik	workholik
xylit	xylolit,mýlit
xylolit	xylit
yorkšír	jorkšír
ypsilon	silon
zaarchaisovat	zarchaisovat
zababčit	Babík
zabahnout	bahno,zabahnět,nabahňovat,zbahnět,pobahňovat
zabahnět	zbahnět,zabahnout,nabahňovat,bahno,pobahňovat
zabaranit	Baranj
zabasamteretovat	zabasamtit
zabasamtit	zabasamteretovat
zabejvat	bejvat,obejvat
zabeknout	bekat,békat
zabendit	Bend,probendit
zabezpečit	zbezpečit,zbezpečnit,bezpečí
zableskat	bleskat,blesk,zableskotat
zableskotat	zableskat
zablešit	odblešit
zablátit	rozblátit,bláto,Blatný,blata,blátovatět,zblátivět,Blatnice
zabookovat	přebookovat,booknout
zabordelit	bordel
zaboudit	bouda,Boudný
zabreptnout	ubreptnout,vybreptnout,breptat
zabryknout	zaryknout,vybrykat
zabsolutisovat	zabsolutnit
zabsolutnit	zabsolutnět,absolutní,zabsolutisovat
zabsolutnět	zabsolutnit,absolutní
zabstraktnit	zabstraktnět,abstraktní
zabstraktnět	zabstraktnit,abstraktní
zabsurdnit	absurdní
zabubat	bubák,zabubačit,buben,Buben
zabubačit	zabubat,bubák
zabudnout	Buda,Budín,budovat,Boudný
zabukat	bukovat,jukat,boukat,bukařit
zabulat	zbulat,vybulat,bula,bulet
zabuřenět	buřina
zabziknout	bzikat
zabásnout	zábnout
zabáňat	banát,bánit,banální,banán,bácnout,nabančit
zabíhat	vybíhat,obíhat,přebíhat,zbíhat,ubíhat,dobíhat,rozbíhat,rozebíhat,předebíhat,přibíhat,nadbíhat,odbíhat,vbíhat,odebíhat
zabředat	bředat,vybředat,rozbředat,zabřídat,zabřezat,zbředit
zabřesknout	rozbřesknout,vybřeskovat
zabřezat	Březa,březí,zabředat,bříza,Březnice,zabřídat,bředat,vybředat,vybříst,řezat
zabřídat	zabředat,bředat,vybředat,rozbředat,břídit,zabřezat
zacelit	ucelit,zcelit,docelit,celovat,celý,scelit
zacensurovat	nacensurovat,vycensurovat,odcensurovat,censurovat,zcensurovat,docensurovat,procensurovat,přecensurovat,přicensurovat,rozcensurovat
zachechtnout	uchechtnout,vychechtnout,zachichtnout,chechtat,uchichtnout,prochechat
zachichtnout	uchichtnout,zachechtnout,chichtat,uchechtnout
zachlebit	chléb
zachmouřit	zchmouřit
zachmýřit	ochmýřit
zachramostit	uchramostit
zachraptat	chraptět
zachrastět	chrastit,zachrustět
zachrkat	vychrkat
zachroupnout	uchroupnout,zachřoupnout,schroupnout,zachrápnout,zachrout
zachroustnout	zachrustit,schroustnout,zachrustět,zachrout,zachrustat,chroustat
zachrout	vychrout,zachrunět,zachroustnout,zachrustit,zachroupnout
zachrunět	zachrout
zachrustat	zachrustit,zachrustět,chroustat,zachroustnout
zachrustit	zachrustět,zachrustat,zachroustnout,zachrout
zachrustět	zachrustit,zachrustat,zachroustnout,zachrastět
zachrápnout	zachroupnout,zachřoupnout
zachvácet	zchvácet,uchvátit
zachřaplat	chraplat
zachřestat	chřestit
zachřoupnout	uchřoupnout,zachroupnout,zachrápnout
zacikat	tikat,onikat,zanikat
zacilinkat	cinkat
zacloumnout	cloumat
zacrkat	zacrkotat,krkat
zacrkotat	zacrkat
zacrnknout	zacrnčet,crnkat
zacrnčet	zacrnknout,crnkat
zacupotat	vycupotat,vcupotat
zacvrnčet	cvrnkat
zacápat	vycápat,capat,rozcápat
zademokratit	demokracie
zadeštit	dštít
zadina	dinár,zinek,udice,Zadov,zeď
zadostiučinit	zadostučinit,zadostičinit,zadostčinit
zadostičinit	zadostčinit,zadostiučinit
zadostučinit	zadostiučinit
zadostčinit	zadostičinit,zadostiučinit
zadrapit	zadrápkovat
zadrat	zedrat,udrat,dodrat,nadrat,rozedrat,odrat,prodrat,drát,drát,zadrnit,sedrat,orat
zadrchnout	drchat
zadrnit	zadrat
zadrápkovat	zadrapit
zaduchnout	záducha,Ducháč,duch,zapouchnout,Duchcov
zadumanec	dumat
zadundat	odundat,vydundat
zadušit	vzdušit,Dušín
zadřevit	vydřevit,dřevařit,dřevo,vydřevnit
zaeskamotovat	vyeskamotovat
zafajfčit	fajfka,fajfkář,fajfkař
zafajčit	vyfajčit
zafantasovat	vyfantasovat
zafickat	Ficht
zafounět	fouňa
zafrnčet	vyfrnčet
zafuriantit	furiant,zfuriantět
zafírovat	ofěrovat,aféra,štafírovat
zageneralisovat	generalisovat,vygeneralisovat,dogeneralisovat,zgeneralisovat,rozgeneralisovat,přegeneralisovat
zahejknout	zahejsat
zahejsat	zahejknout,hejsek
zahihnit	hihňat
zahladnout	zahlodnout,vyhládnout,zhládnout,uhládnout,hladit,zahlednout,hlad
zahlednout	zhlednout,zahlédat,hledat,zahladnout
zahlinit	uhlinit,Hlinka,zahlížet
zahlodnout	uhlodnout,zahladnout,hlodat
zahltit	zahltnout,hltat,pohltit,zhltit,přehltit
zahltnout	zahltit,vyhltnout,hltat,vhltnout,pohltit
zahlušit	přehlušit
zahlédat	zahlídat,hlédat,ohlédat,zahlednout,hledat,vyhlédat,dohlédat,nahlédat,zhlédat,uhlédat,rozhlédat,prohlédat,obhlédat,zahlížet,přehlédat,hledět,hlídat
zahlídat	hlídat,zahlédat,vzhlídat
zahlížet	poohlížet,odhlížet,obhlížet,zahlédat,zahlinit,vhlížet
zahmyzit	hmyz,odhmyzit
zahopcovat	vyhopcovat
zahosťovat	zahošťovat
zahoulet	houlit
zahoupnout	houpnout,zhoupnout,přehoupnout,vyhoupnout,rozhoupnout,vhoupnout
zahourat	vyhourat
zahořan	Hořan,Hořín
zahořčit	záhoří,zhořčit,záhoř,Záhor,hořký,hoře
zahošťovat	zahosťovat,Hoštice
zahubnit	hubnout,hubit,huba
zahudat	Hudec,vyhudovat
zahustnout	zhustnout,hustý
zahálet	zahálčit
zahálčit	zahálet,zaháčit
zaháčit	zahálčit
zahášet	zhášet,uhášet,zpohášet
zaimprovisovat	improvisovat,zimprovisovat
zainkoustit	inkoust
zaironisovat	zironisovat
zajachtařit	jachtařit,vachtař,jachta,vachtat,řachtat,řechtat
zajekat	zajíkat,vyjekat,bekat,hekat,zajikat
zajikat	zajíkat,zajekat,vnikat,projikovat,vyjiknout,zanikat
zajíc	ujec,oj,záře,ovce,zajínit,jíní,vně,zen,cé,zet,nový,Praj,necky,půst,Nat,vát,jiný,Řek,zlý,Poe,růst,Ota,dé,dík,čin,dock,Jinek,oko,Nick,sto,příst,Doyle,antika,Ulč,nést,přesný,povyk,předek,Vlk,vlk,víko,obec,Antily,zapovat,zátka,zenit,Rýn,jít,pot,Vey,veka,Joyce,pravý,řvát,Ob,Dyk,deka,rek,přední,Novák,zelí,ovoce
zajíkat	zajikat,zajekat,vyjíknout,zaskojíkat,bekat
zajínit	jíní,zajíc,jiný,zenit,Jinek,pojit,nit
zajíšit	jíška
zakademičtit	zakademičtět,akademie
zakademičtět	zakademičtit,akademie
zakančit	zakaňkat,Zykan,kanec,kanout,kanovník,Kanaán
zakatalogisovat	katalogisovat,zkatalogisovat
zakaňkat	zakančit,zkaňkat,pokaňkat,kanout,kanec,Zykan
zakejhnout	kejhat
zaklecat	zaklechtat,zaklekat,Klecan
zaklechtat	vyklechtat,zaklecat
zaklekat	přiklekat,poklekat,zaklecat,eklektický,klečet,Klein
zaklimatisovat	klimatisovat,přiklimatisovat,doklimatisovat,překlimatisovat,odklimatisovat
zaklinknout	vyklinout,klinkat,klinika
zaklubnout	proklubnout,klubat,klubko,klub,zakluzovat
zakluzovat	klouzat,okludovat,zaklubnout
zakládat	zakládač,kládat,dokládat,vynakládat,překládat,vykládat,přikládat,donakládat,ukládat,kláda,předkládat,odkládat,rozkládat,základna,skládat,vzkládat,obkládat,základ
zakládač	zakládat,kláda,kládat,dokládat,vynakládat,překládat,vykládat,přikládat,donakládat,ukládat,základna,základ,předkládat,odkládat
zaklíštit	klíště
zakmenit	kmen,kmín
zakniknout	kníkat,onikat,knot,vnikat,zanikat
zaknotit	uknotit,knot
zakoketnout	vykoketnout,koketa
zakolit	vykolit,skolit,kolej,Koleč,koleno,Kolín,nakolejit,ukolejnit,kolize
zakonservovat	konservovat,zkonservovat
zakotoulet	vykotoulet,vkotoulet
zakotálet	otálet
zakrabit	zkrabit,krabice
zakritisovat	kritisovat,zkritisovat,diakritika
zakrouhnout	zkrouhnout,okrouhnout,odkrouhnout,uškrouhnout
zakročit	nakročit,kročit,přikročit,ukročit,vykročit,rozkročit,vkročit,obkročit,krok
zakrsat	zákrs,sakrovat
zakrvavit	zakrvit,ukrvavit,okrvavit,zkrvavit,vykrvit,překrvit,zkrvit,odkrvit
zakrvit	zakrvavit,vykrvit,překrvit,zkrvit,odkrvit,dokrvit,ukrvavit,prokrvit,okrvavit,zkrvavit
zakráknout	krákat,krakat,zakrákořit
zakrákořit	krákorat,zakráknout
zaktivisovat	aktivisovat
zaktivnit	zaktivnět,aktivní,zneaktivnit
zaktivnět	zaktivnit,zneaktivnit
zaktualisovat	aktualisovat
zaktuálnit	aktuální
zakubelit	Kubelík
zakudlit	vykudlit,kudlat,škudlit,kudla
zakuknout	vykuknout,přikukovat,kukat
zakusit	okusit,pokusit,zkusit
zakutalit	vykutalit
zakuňknout	kuňkat
zakvadlat	zakvádlovat
zakvetnout	zakvitnout,vzkvetnout,vykvítnout,zkvítat
zakvitnout	vykvitnout,zakvetnout,kvitovat,vykvítnout,vzkvitnout
zakvoknout	zkvaknout,kvokat
zakvádlovat	zakvadlat
zakáchat	káchnout,čáchat,kachna,zakákat
zakákat	kakat,kakao,káča,zakáchat
zakřídlit	okřídlit,rozkřídlit,křídlo
zakůrovat	kůra,kůr,dekorovat
zalektat	zaletat
zalesák	zálesí
zaletat	zalektat
zalikovat	zálik,zalíknout
zalistit	odlistit,olistit,odlistnit
zalkalisovat	alkalisovat
zalkat	vylkat,alkalický,alkyl,lkát
zaloktat	kloktat
zalumpačit	zlumpačit
zalykat	zalyknout,polykat
zalyknout	zalykat
zaléhat	vyléhat,uléhat,poléhat,zalíhat,rozléhat
zalícit	lícit,zalítnout
zalíhat	nalíhat,vylíhat,dolíhat,líhat,rozlíhat,zaléhat,líhnout
zalíknout	políknout,zalikovat,zálik
zalítnout	přelítnout,nalítnout,předlítnout,dolítnout,rozlítnout,ulítnout,vlítnout,odlítat,odlétnout,zlítit,zalícit,nalétnout,líto,lít
zamachlovat	zmachlovat
zamanout	namanout,vymanout,umanout,zmanout,amant,Aman,mnout
zamezit	vymezit,zmezit,obmezit,mezitím,znovuvymezit
zamlkat	umlkat,odmlkat
zamobilisovat	mobilisovat,vymobilisovat,omobilisovat,přemobilisovat,domobilisovat,promobilisovat,demobilisovat,umobilisovat,namobilisovat,zmobilisovat,pomobilisovat,rozmobilisovat,odmobilisovat,přimobilisovat,vmobilisovat
zamodrchat	zmodrchat
zamokat	namokat,vymokat,zmokat
zamortisovat	amortisovat
zamounit	umounit
zamoutit	zamutit,zamoučit
zamoučit	umoučit,zmoučit,pomoučit,zamoutit,samoučit
zamrnět	umrnět
zamroukat	zamrouknout
zamrouknout	zamroukat,zamrousknout
zamrousknout	mrouskat,zamrouknout
zamrzat	vymrzat,namrzat,umrzat,omrzat,promrzat,zmrzat,přimrzat,rozmrzat
zamrákat	smrákat
zamutit	zamoutit,zamútit,smutit
zamílat	umílat,přemílat,domílat,promílat,vymílat,rozmílat,rozemílat,přimílat,smílat
zamútit	zmútit,zamutit
zaměkat	promýkat
zaměstnat	městnat,umístnit,nezaměstnaný,město
zanalysovat	analysovat,vyanalysovat
zanedůvěřovat	znedůvěřit,znedůvěřivět
zanešvařit	znešvařit
zanglikanisovat	zanglisovat
zanglisovat	zanglikanisovat
zanikat	onikat,vnikat,vynikat,znikat,unikat,pronikat,podnikat,zacikat,zajikat,zakniknout
zanítit	nítit,roznítit,znít,vznítit,dnít,zenit,nit,zavánět,čnít
zaněmčit	zněmčit,poněmčit,Němčice
zaoblačit	oblak
zaoblit	vyoblit
zaobloučit	vyobloučit,zobloučit,obloun
zaokrouhlet	zokrouhlit
zaolovnit	zolovnět,olovo,olovář,oliva,Oliva,Olina,Ola
zaonačit	načít,značit,zonačit,přeonačit,čít,začít,začít,začít,ničit,čin,Nat,počít
zapadnik	pozápadnit
zapartykařit	zpartykařit,vypartykařit,partičkařit,partykovat
zapchat	napchat,zapchnout,vypchnout,upchnout
